Image,Predicted_Age1,Predicted_Age2,Predicted_Age3,Predicted_Age4,Predicted_Age5,Predicted_Age6,Predicted_Age7,Predicted_Age8,Average_Age,Target_Age,Sigma,Total_Sigma,Diff,Squared_Diff,Total,Exponent,Error
6315.jpg,32,28,28,24,28,29,32,30,29,24,4,28,4.8412706852,23.4379018473,-0.8376973568,0.4327057441,0.5672942559
6316.jpg,59,57,61,57,56,57,57,57,58,59,6,64,-1.3269910812,1.7609053297,-0.027456509,0.9729169948,0.0270830052
6317.jpg,44,45,47,44,39,33,35,44,41,37,5,48,4.2043099403,17.6762220744,-0.3693630567,0.6911744294,0.3088255706
6318.jpg,30,30,29,30,26,29,29,27,29,28,4,33,0.6825561523,0.4658829011,-0.0142910595,0.985810573,0.014189427
6319.jpg,27,26,23,22,27,21,31,22,25,28,6,82,-3.0290617943,9.1752153536,-0.1114189997,0.8945638484,0.1054361516
6320.jpg,22,20,23,22,22,20,23,21,22,18,4,26,3.6025738716,12.9785385004,-0.5064863951,0.602609194,0.397390806
6321.jpg,30,26,31,29,30,28,28,31,29,24,6,65,5.222577095,27.2753115136,-0.4190077811,0.6576990776,0.3423009224
6322.jpg,32,30,30,27,35,29,24,26,29,19,3,21,10.1684491634,103.3973583894,-4.9567022603,0.0070360928,0.9929639072
6323.jpg,35,33,31,34,31,39,37,38,35,36,5,57,-1.3340575695,1.7797095987,-0.0311744322,0.96930648,0.03069352
6324.jpg,32,34,50,43,36,38,32,37,38,29,6,63,8.7277235985,76.1731592114,-1.2030111019,0.3002886495,0.6997113505
6325.jpg,33,29,30,29,30,31,32,28,30,29,4,33,1.2365579605,1.5290755897,-0.0463375688,0.9547196243,0.0452803757
6326.jpg,8,5,6,4,11,6,6,8,7,4,2,5,2.8184831739,7.9438474013,-1.7623383748,0.1716430285,0.8283569715
6327.jpg,39,38,34,41,38,35,31,37,37,35,7,111,1.8682088852,3.4902044387,-0.031445332,0.9690439307,0.0309560693
6328.jpg,43,39,39,41,39,40,45,42,41,44,4,27,-2.8694820404,8.2339271801,-0.3021725904,0.7392104733,0.2607895267
6329.jpg,48,56,51,52,52,52,55,49,52,54,6,83,-2.0607228279,4.2465785734,-0.0510383988,0.9502421817,0.0497578183
6330.jpg,17,7,12,9,9,8,9,16,11,22,5,43,-11.2022185326,125.4897000512,-2.9241104874,0.0537124486,0.9462875514
6331.jpg,37,44,40,39,40,39,39,41,40,39,5,52,0.7923760414,0.627859791,-0.0121139138,0.9879591642,0.0120408358
6332.jpg,34,35,36,32,35,31,34,34,34,32,5,42,1.9061472416,3.6333973066,-0.0862367721,0.9173769962,0.0826230038
6333.jpg,28,29,26,28,40,30,32,25,30,24,3,14,5.6445381642,31.8608110866,-2.3063372661,0.0996254857,0.9003745143
6334.jpg,47,46,45,45,45,44,47,46,46,45,5,44,0.5916509628,0.3500508618,-0.0079154876,0.9921157573,0.0078842427
6335.jpg,32,27,24,28,22,27,28,26,27,29,5,43,-2.3564450741,5.5528333872,-0.1280549925,0.8798049951,0.1201950049
6336.jpg,56,57,55,55,61,58,67,60,59,78,7,102,-19.3216667175,373.3268047431,-3.6594704165,0.0257461438,0.9742538562
6337.jpg,45,45,43,42,45,47,46,49,45,52,5,57,-6.8878235817,47.4421136924,-0.838696557,0.4322736004,0.5677263996
6338.jpg,54,61,58,56,62,56,58,57,58,60,5,51,-2.278775692,5.1928186544,-0.1020582396,0.9029769611,0.0970230389
6339.jpg,52,52,56,54,54,54,58,55,54,61,6,66,-6.6547727585,44.2860004671,-0.671620155,0.5108802018,0.4891197982
6340.jpg,43,46,46,45,43,48,46,46,46,46,8,144,-0.3884687424,0.1509079638,-0.001049385,0.9989511654,0.0010488346
6341.jpg,18,22,33,23,22,30,20,19,23,25,5,42,-1.681240797,2.8265706176,-0.0676383397,0.9345984196,0.0654015804
6342.jpg,28,49,34,32,33,32,51,38,37,42,6,70,-4.9332063198,24.3365245937,-0.3464606318,0.7071866594,0.2928133406
6343.jpg,32,34,31,36,31,31,32,38,33,26,5,42,7.1818790436,51.5793865967,-1.2185967644,0.2956447352,0.7043552648
6344.jpg,27,27,31,30,35,27,34,22,29,32,5,48,-2.9132878781,8.4872462604,-0.1782729597,0.8367140031,0.1632859969
6345.jpg,25,17,17,21,21,24,21,18,20,25,3,21,-4.6670651436,21.7814970546,-1.0405803134,0.353249627,0.646750373
6346.jpg,54,54,42,52,50,55,46,45,50,64,10,216,-14.2282729149,202.4437501409,-0.9382219672,0.3913230023,0.6086769977
6347.jpg,20,25,22,23,19,27,21,15,21,23,4,36,-1.6967625618,2.8790031912,-0.0807271561,0.9224453407,0.0775546593
6348.jpg,33,33,35,34,36,41,37,37,36,35,6,73,0.8514609337,0.7249857216,-0.0099752432,0.9900743445,0.0099256555
6349.jpg,22,21,43,22,12,25,23,8,22,33,4,35,-10.9612277746,120.1485143274,-3.4221163497,0.0326432772,0.9673567228
6350.jpg,50,50,51,49,49,52,52,49,50,53,6,82,-2.5908937454,6.7127304001,-0.0813677951,0.9218545755,0.0781454245
6351.jpg,35,31,38,31,33,34,37,30,34,40,6,72,-6.4966080189,42.2059157508,-0.5858081275,0.5566558311,0.4433441689
6352.jpg,48,40,37,42,34,44,38,38,40,32,7,88,8.0853290558,65.3725459405,-0.7462878989,0.4741232837,0.5258767163
6353.jpg,49,51,51,46,50,49,50,45,49,52,7,107,-3.3298926353,11.0881849629,-0.1039722414,0.9012503145,0.0987496855
6354.jpg,37,41,39,39,37,38,39,37,38,42,5,46,-3.6147184372,13.0661893801,-0.2824776272,0.7539135089,0.2460864911
6355.jpg,65,62,65,64,66,65,66,68,65,71,8,127,-5.9058709145,34.8793112584,-0.2748950729,0.7596518271,0.2403481729
6356.jpg,24,36,41,38,41,37,32,34,35,35,6,69,0.394443512,0.1555856841,-0.0022541991,0.9977483397,0.0022516603
6357.jpg,13,18,8,11,25,12,16,9,14,14,2,12,-0.0441731214,0.0019512647,-0.0001628121,0.9998372012,0.0001627988
6358.jpg,30,29,32,34,33,32,33,36,32,32,4,31,0.1612422466,0.0259990621,-0.0008312573,0.9991690881,0.0008309119
6359.jpg,22,18,24,17,20,21,22,20,20,19,4,28,1.3459978104,1.8117101055,-0.0645160861,0.9375210331,0.0624789669
6360.jpg,52,53,46,55,34,36,47,54,47,64,9,171,-16.8644304276,284.4090136462,-1.6603188321,0.1900783674,0.8099216326
6361.jpg,24,26,28,24,23,28,25,27,26,23,3,21,2.545386076,6.4789902758,-0.3034408243,0.7382735757,0.2617264243
6362.jpg,22,34,36,22,16,16,22,18,23,17,2,12,6.1959488392,38.3897820178,-3.1754871896,0.0417737474,0.9582262526
6363.jpg,32,24,33,31,30,32,32,31,31,31,5,58,-0.3463306427,0.1199449141,-0.0020510435,0.9979510585,0.0020489415
6364.jpg,44,44,47,38,45,42,42,43,43,52,7,92,-8.8202795982,77.797332191,-0.8435735018,0.4301705583,0.5698294417
6365.jpg,25,23,18,22,20,20,19,26,22,26,4,34,-4.3782036304,19.1686670296,-0.5693869372,0.5658722476,0.4341277524
6366.jpg,44,43,44,42,40,44,43,42,43,42,6,66,0.7019076347,0.4926743277,-0.0074750384,0.9925528302,0.0074471698
6367.jpg,36,42,41,33,45,36,53,37,40,39,6,80,1.3773107529,1.8969849099,-0.0238240899,0.9764574634,0.0235425366
6368.jpg,50,44,47,46,45,46,44,45,46,35,5,46,10.6552624702,113.5346183096,-2.4723053458,0.0843900862,0.9156099138
6369.jpg,31,37,34,40,34,32,36,34,35,42,4,35,-7.2517366409,52.5876843095,-1.4952862345,0.2241844262,0.7758155738
6370.jpg,36,38,39,37,37,36,39,38,38,34,4,38,3.7563090324,14.1098575472,-0.3692040554,0.6912843357,0.3087156643
6371.jpg,26,30,32,29,32,29,31,29,30,38,5,53,-8.1972842217,67.1954686105,-1.2675077945,0.2815323848,0.7184676152
6372.jpg,26,31,32,26,28,30,26,25,28,29,5,49,-1.0656106472,1.1355260514,-0.0231903886,0.9770764418,0.0229235582
6373.jpg,31,31,32,32,27,26,32,32,30,30,5,50,0.278480053,0.0775511399,-0.0015577544,0.9984434583,0.0015565417
6374.jpg,12,19,11,9,9,13,9,13,12,16,5,50,-3.963367343,15.7082806952,-0.3152396994,0.7296139653,0.2703860347
6375.jpg,21,17,20,21,18,19,21,19,19,24,3,15,-4.5502846241,20.7050901604,-1.3405821239,0.2616932863,0.7383067137
6376.jpg,54,57,55,56,54,56,59,55,56,62,6,70,-6.3379478455,40.1695828917,-0.5699434289,0.565557432,0.434442568
6377.jpg,4,2,2,2,2,2,3,2,2,2,1,1,0.0937500894,0.0087890793,-0.0080427316,0.9919895246,0.0080104754
6378.jpg,26,25,30,27,30,24,25,27,27,27,5,52,0.0049347877,2.43521300635907E-005,-4.70930044019807E-007,0.9999995291,4.70929933160669E-007
6379.jpg,26,26,28,28,25,31,28,27,27,28,5,42,-0.7030100823,0.4942231757,-0.0117544268,0.9883143866,0.0116856134
6380.jpg,25,21,24,23,28,23,24,28,25,25,4,26,-0.4397838116,0.1934098009,-0.0075270524,0.9925012049,0.0074987951
6381.jpg,21,18,21,7,19,11,15,17,16,12,2,9,4.0802417994,16.6483731413,-1.9056423495,0.1487270772,0.8512729228
6382.jpg,22,26,26,25,31,28,26,27,26,29,4,38,-2.5590426922,6.5486995004,-0.1721971499,0.8418131934,0.1581868066
6383.jpg,81,75,80,78,83,81,80,79,79,89,5,59,-9.5528812409,91.2575400019,-1.5515823357,0.2119123918,0.7880876082
6384.jpg,55,51,55,53,56,53,51,54,53,53,7,92,0.4828209877,0.2331161062,-0.0025227428,0.9974804367,0.0025195633
6385.jpg,36,39,38,35,35,38,38,38,37,42,6,75,-4.9382381439,24.3861959659,-0.3256259794,0.7220752079,0.2779247921
6386.jpg,52,51,46,46,49,48,50,51,49,55,7,98,-5.8907384872,34.7007999249,-0.3549677328,0.7011960685,0.2988039315
6387.jpg,53,54,53,52,55,50,53,52,53,54,5,51,-1.2338781357,1.5224552537,-0.029985631,0.9704594779,0.0295405221
6388.jpg,25,18,29,23,23,29,13,7,21,9,3,13,11.9636572599,143.1290950335,-11.2717284736,1.27277173567115E-005,0.9999872723
6389.jpg,28,28,43,41,44,28,42,36,36,25,4,37,11.31945014,128.1299514719,-3.4431906323,0.0319625417,0.9680374583
6390.jpg,50,50,49,52,51,52,52,49,51,34,6,67,16.5157523155,272.770074548,-4.0793212009,0.0169189463,0.9830810537
6391.jpg,20,18,14,16,10,20,15,22,17,50,7,109,-33.2955108881,1108.5910452995,-10.1985131648,3.72256259292368E-005,0.9999627744
6392.jpg,43,46,45,44,46,45,44,40,44,44,6,67,0.0838208198,0.0070259298,-0.0001054139,0.9998945917,0.0001054083
6393.jpg,30,30,30,30,31,31,32,31,30,26,4,26,4.4816687107,20.0853544324,-0.7799927874,0.4584093176,0.5415906824
6394.jpg,47,47,44,42,43,43,43,43,44,44,7,89,-0.0800180435,0.0064028873,-7.19615918542851E-005,0.999928041,0.000071959
6395.jpg,55,60,69,61,59,58,39,65,58,58,7,85,0.0537652969,0.0028907072,-3.41944191347005E-005,0.9999658062,3.41938345121973E-005
6396.jpg,18,10,27,8,17,31,15,21,18,22,5,50,-3.6521824002,13.3384362844,-0.2662377252,0.7662569472,0.2337430528
6397.jpg,31,37,33,36,42,37,45,35,37,54,8,136,-17.0837635994,291.8549787201,-2.1447693048,0.1170950472,0.8829049528
6398.jpg,21,27,20,17,35,11,27,19,22,12,1,4,10.2583812475,105.2343858191,-28.1378660361,6.02393182266581E-013,1
6399.jpg,25,33,28,29,28,30,31,28,29,25,4,38,3.8506040573,14.8271516061,-0.3928659202,0.6751192614,0.3248807386
6400.jpg,29,31,28,29,30,30,29,32,30,30,4,26,-0.4741384983,0.2248073156,-0.0087452039,0.9912929242,0.0087070758
6401.jpg,33,33,33,38,33,36,31,37,34,33,6,68,1.1197030544,1.2537349301,-0.0183606138,0.9818069154,0.0181930846
6402.jpg,25,30,28,24,29,29,26,27,27,28,3,22,-0.6132287979,0.3760495586,-0.0167143426,0.983424567,0.016575433
6403.jpg,50,58,54,54,52,55,58,56,54,69,6,77,-14.6178536415,213.681645085,-2.7903599156,0.0613991114,0.9386008886
6404.jpg,22,20,21,23,22,20,21,20,21,25,4,33,-4.0094697475,16.0758476564,-0.481608382,0.6177889517,0.3822110483
6405.jpg,17,15,21,18,18,19,19,19,18,20,4,40,-1.6584459543,2.7504429834,-0.0680821391,0.9341837374,0.0658162626
6406.jpg,24,15,22,24,18,23,23,24,22,41,9,148,-19.3064000607,372.7370833027,-2.5230667721,0.0802132335,0.9197867665
6407.jpg,5,4,5,6,6,4,4,4,5,8,1,1,-3.3661708534,11.3311062142,-17.5240019912,2.45144771155266E-008,0.9999999755
6408.jpg,45,39,41,44,42,44,45,42,43,45,4,35,-2.4644470215,6.0734991217,-0.1740865603,0.8402241645,0.1597758355
6409.jpg,42,41,41,48,41,40,44,43,43,50,5,48,-7.3315577507,53.751739052,-1.1208513187,0.3260021447,0.6739978553
6410.jpg,46,49,44,48,46,45,45,42,46,39,7,93,6.6550722122,44.28998615,-0.4787533125,0.6195553024,0.3804446976
6411.jpg,21,23,19,21,21,15,20,27,21,29,4,35,-8.164981246,66.6669187475,-1.9093782116,0.1481724899,0.8518275101
6412.jpg,53,50,50,51,53,52,53,53,52,52,5,41,-0.0342144966,0.0011706318,-2.84087588596622E-005,0.9999715916,2.84083553346859E-005
6413.jpg,72,68,67,69,67,67,70,69,69,66,8,120,2.5748186111,6.6296908803,-0.0550757732,0.9464134325,0.0535865675
6414.jpg,50,53,49,47,48,49,53,51,50,46,6,76,4.1962695122,17.6086778187,-0.2331542086,0.7920314261,0.2079685739
6415.jpg,35,37,37,38,36,38,37,41,38,32,4,38,5.5101737976,30.3620152799,-0.8025829901,0.4481698495,0.5518301505
6416.jpg,62,61,63,61,64,62,62,71,63,59,9,145,4.3200325966,18.6626816356,-0.128412947,0.8794901213,0.1205098787
6417.jpg,5,4,7,3,2,2,4,4,4,1,0,0,2.8724782914,8.2511315346,-23.8693447553,4.30204834112314E-011,1
6418.jpg,28,32,29,31,30,30,32,31,31,39,5,48,-8.4970145226,72.1992557968,-1.4960462127,0.2240141157,0.7759858843
6419.jpg,6,3,5,4,3,3,3,3,4,7,2,8,-3.1190188229,9.7282784176,-1.29375889,0.2742380127,0.7257619873
6420.jpg,22,23,27,25,22,22,23,21,23,27,3,24,-3.7330613136,13.9357467713,-0.5864775686,0.5562833075,0.4437166925
6421.jpg,37,36,35,36,39,38,37,42,38,31,5,60,6.5069746971,42.3407197086,-0.7052767947,0.4939718266,0.5060281734
6422.jpg,25,28,23,24,22,22,25,24,24,25,4,32,-0.8711602688,0.7589202139,-0.0236269372,0.9766499936,0.0233500064
6423.jpg,30,31,32,29,29,28,29,29,30,25,4,32,4.6663956642,21.775248495,-0.6824852149,0.5053595035,0.4946404965
6424.jpg,34,33,37,40,41,41,38,38,38,47,7,100,-9.2734165192,85.996253938,-0.8624574854,0.4221234444,0.5778765556
6425.jpg,32,33,33,30,31,32,32,32,32,32,4,29,-0.1854314804,0.0343848339,-0.001190517,0.9988101914,0.0011898086
6426.jpg,26,27,26,27,24,24,30,23,26,29,4,26,-3.1940815449,10.2021569154,-0.3939623384,0.674379454,0.325620546
6427.jpg,20,20,20,21,19,22,22,20,21,25,4,34,-4.3937416077,19.3049653148,-0.5610056331,0.5706349258,0.4293650742
6428.jpg,34,36,33,36,34,35,35,34,35,45,6,76,-10.481464386,109.8610956748,-1.4361967642,0.2378305665,0.7621694335
6429.jpg,32,37,36,36,36,39,37,37,36,34,7,112,2.2091126442,4.8801786748,-0.0434648414,0.9574662166,0.0425337834
6430.jpg,30,34,26,27,32,26,30,29,29,12,2,10,17.2675852776,298.1695013182,-28.7460596576,3.27902640746292E-013,1
6431.jpg,26,25,24,27,30,24,26,28,26,18,3,23,8.3774046898,70.1809093369,-3.0659800985,0.0466081389,0.9533918611
6432.jpg,29,58,33,30,53,36,54,33,41,30,5,49,10.7486126423,115.5326737339,-2.3361499173,0.0966992225,0.9033007775
6433.jpg,25,29,31,32,26,27,26,24,27,31,6,71,-3.5883646011,12.8763605106,-0.1806929211,0.8346916355,0.1653083645
6434.jpg,53,56,54,54,53,55,56,54,54,51,7,101,3.3666853905,11.3345705185,-0.1119850973,0.8940575813,0.1059424187
6435.jpg,33,38,35,33,37,35,36,38,36,29,4,36,6.7624320984,45.7304878855,-1.2829271156,0.2772246431,0.7227753569
6436.jpg,37,40,36,36,42,40,39,37,39,36,6,63,2.5273389816,6.387442328,-0.1018973379,0.9031222634,0.0968777366
6437.jpg,46,47,47,52,49,46,47,46,48,51,7,87,-3.3964371681,11.5357854369,-0.1327814141,0.8756564774,0.1243435226
6438.jpg,29,22,28,19,18,21,27,25,24,5,2,6,18.5022630692,342.3337386804,-55.8200704122,5.72336496277025E-025,1
6439.jpg,38,40,34,41,37,34,37,38,38,36,5,42,1.5519475937,2.4085413335,-0.0568263664,0.9447580968,0.0552419032
6440.jpg,33,34,34,36,33,33,36,37,34,36,6,75,-1.5871844292,2.5191544122,-0.0336739208,0.9668867349,0.0331132651
6441.jpg,58,56,54,61,61,56,56,58,57,64,7,95,-6.5586576462,43.0159901198,-0.4543698867,0.634847868,0.365152132
6442.jpg,30,29,29,30,31,28,30,29,30,31,4,39,-1.4787857532,2.186807304,-0.056299917,0.9452555951,0.0547444049
6443.jpg,27,26,26,29,27,29,23,28,27,31,6,71,-4.1889765262,17.5475243373,-0.2455435892,0.7822791841,0.2177208159
6444.jpg,29,45,35,37,40,38,34,28,36,52,7,91,-16.3998398781,268.9547480271,-2.9476882238,0.0524608436,0.9475391564
6445.jpg,45,47,47,50,46,48,48,48,47,52,9,165,-4.6200208664,21.344592806,-0.1295362322,0.8785027578,0.1214972422
6446.jpg,26,26,19,19,24,11,8,27,20,9,2,10,10.9160996079,119.1612306504,-12.3362531887,4.38968455550257E-006,0.9999956103
6447.jpg,23,26,13,19,24,21,20,22,21,23,3,23,-1.9765183926,3.9066249562,-0.1732013029,0.8409683085,0.1590316915
6448.jpg,21,25,23,22,25,23,26,25,24,23,4,38,0.6940460205,0.4816998786,-0.0127371292,0.9873436447,0.0126563553
6449.jpg,29,27,32,30,31,34,31,31,31,30,5,55,0.6499173641,0.4223925802,-0.0076636501,0.9923656408,0.0076343592
6450.jpg,27,28,30,29,30,29,27,29,29,29,3,20,-0.3585574627,0.1285634541,-0.0063290373,0.9936909489,0.0063090511
6451.jpg,53,59,61,60,59,61,60,64,60,48,8,119,11.8023457527,139.2953652665,-1.1659049669,0.31164051,0.68835949
6452.jpg,29,32,31,31,33,31,33,32,31,31,4,39,0.4502587318,0.2027329256,-0.0051783972,0.9948349876,0.0051650124
6453.jpg,32,48,32,32,29,32,34,35,34,30,6,65,4.3949570656,19.3156476083,-0.2965445601,0.7433825013,0.2566174987
6454.jpg,30,38,44,39,39,40,35,41,38,39,6,64,-0.6227955818,0.3878743367,-0.0060927089,0.993925814,0.006074186
6455.jpg,36,61,55,60,58,63,45,43,53,64,9,169,-11.4980049133,132.204116987,-0.7833974674,0.4568512345,0.5431487655
6456.jpg,24,24,27,25,22,28,29,24,25,37,5,55,-11.5300955772,132.9431040199,-2.4292459874,0.0881032385,0.9118967615
6457.jpg,40,36,41,37,41,41,40,40,40,39,5,52,0.564186573,0.3183064892,-0.006073877,0.9939445317,0.0060554683
6458.jpg,26,25,27,22,24,26,23,25,25,29,6,64,-4.1803717613,17.4755080629,-0.2744088043,0.7600213117,0.2399786883
6459.jpg,25,25,24,26,26,23,29,24,25,30,4,38,-4.6451268196,21.5772031702,-0.5666664966,0.5674137653,0.4325862347
6460.jpg,30,26,31,23,27,27,28,14,26,29,6,73,-3.2227896452,10.3863730971,-0.1423983548,0.8672757042,0.1327242958
6461.jpg,28,33,33,28,8,28,33,33,28,26,6,61,2.1692593098,4.7056859531,-0.0772664774,0.9256431577,0.0743568423
6462.jpg,33,35,33,35,34,35,31,32,33,34,4,37,-0.715512991,0.5119588402,-0.0139358424,0.986160812,0.013839188
6463.jpg,25,19,28,23,25,21,18,31,24,22,3,23,1.8241317272,3.3274565583,-0.1443764204,0.8655618716,0.1344381284
6464.jpg,29,27,27,33,30,27,26,25,28,22,4,33,5.9869897366,35.8440461057,-1.0878727148,0.3369324834,0.6630675166
6465.jpg,26,29,32,26,25,31,24,29,28,33,5,54,-5.1942236424,26.9799592468,-0.500746268,0.6060781941,0.3939218059
6466.jpg,50,49,49,49,49,51,49,54,50,52,7,97,-2.0296678543,4.1195515989,-0.0425187805,0.9583724666,0.0416275334
6467.jpg,20,10,16,14,14,14,10,16,14,22,5,54,-7.7821670771,60.5621244156,-1.1314669978,0.3225597148,0.6774402852
6468.jpg,29,30,30,28,26,29,26,27,28,30,7,107,-1.8908345699,3.5752553708,-0.0334019277,0.9671497571,0.0328502429
6469.jpg,18,26,23,29,22,29,19,26,24,53,5,60,-28.8874423504,834.4843255471,-13.810390575,1.00513311242824E-006,0.9999989949
6470.jpg,45,52,40,36,34,37,22,41,38,53,7,108,-14.6337759495,214.1473985403,-1.9781530654,0.1383244778,0.8616755222
6471.jpg,47,56,54,47,54,52,50,55,52,45,5,44,6.9362602234,48.1117058864,-1.1041751517,0.3314841937,0.6685158063
6472.jpg,32,32,35,37,38,37,29,33,34,37,5,49,-3.0876891613,9.5338243569,-0.1933490965,0.8241942006,0.1758057994
6473.jpg,17,21,22,21,24,19,22,21,21,26,5,49,-5.1251733303,26.2674016657,-0.5336991441,0.5864316573,0.4135683427
6474.jpg,29,28,31,30,29,29,30,25,29,29,6,83,-0.1055150032,0.0111334159,-0.0001338693,0.9998661397,0.0001338603
6475.jpg,6,6,7,4,6,7,7,7,6,8,2,6,-1.7449603677,3.0448866848,-0.5149702942,0.5975183441,0.4024816559
6476.jpg,25,25,27,26,24,23,26,26,25,27,4,35,-1.6695978642,2.787557028,-0.0798784003,0.9232286039,0.0767713961
6477.jpg,60,58,65,65,62,65,67,64,63,63,6,81,0.1198253632,0.0143581177,-0.000176637,0.9998233786,0.0001766214
6478.jpg,38,38,37,35,38,39,38,37,37,36,5,58,1.3110494614,1.7188506902,-0.0295750163,0.9708580448,0.0291419552
6479.jpg,13,17,14,13,13,9,14,11,13,14,2,11,-1.0447723866,1.0915493397,-0.0986487355,0.9060609191,0.0939390809
6480.jpg,19,16,14,9,12,15,15,10,14,17,3,21,-3.4239263534,11.7232716738,-0.5715579817,0.5646450464,0.4353549536
6481.jpg,47,53,48,50,46,38,53,51,48,49,6,69,-0.7846231461,0.6156334813,-0.0089815388,0.9910586747,0.0089413253
6482.jpg,28,33,35,32,37,39,39,37,35,35,8,139,0.1002960205,0.0100592917,-7.22027830169807E-005,0.9999277998,7.22001764588143E-005
6483.jpg,28,30,32,31,33,29,24,28,29,30,4,31,-0.8120143413,0.6593672906,-0.021562127,0.9786686739,0.0213313261
6484.jpg,39,49,47,53,40,36,42,41,43,55,6,81,-11.524643898,132.817416976,-1.6325513919,0.1954303182,0.8045696818
6485.jpg,55,55,59,59,54,57,52,58,56,54,8,130,2.1795763969,4.7505532701,-0.0366751795,0.963989208,0.036010792
6486.jpg,31,22,56,32,33,38,32,23,33,10,2,7,23.4776494503,551.2000237103,-79.9129351814,1.96903401220406E-035,1
6487.jpg,21,23,22,22,24,24,21,30,24,27,4,32,-3.4299631119,11.7646469488,-0.3620806963,0.6962261827,0.3037738173
6488.jpg,10,8,3,4,3,4,5,3,5,10,2,6,-5.1151641309,26.1649040862,-4.4419337396,0.0117731503,0.9882268497
6489.jpg,54,51,50,51,55,49,48,52,51,54,5,47,-2.737136364,7.491915475,-0.158240341,0.8536445915,0.1463554085
6490.jpg,33,35,34,36,36,34,35,35,35,37,5,60,-2.1236982346,4.5100941915,-0.0757681552,0.927031109,0.072968891
6491.jpg,36,36,37,36,32,34,33,38,35,33,6,69,2.2168552876,4.914447366,-0.071529899,0.9309684422,0.0690315578
6492.jpg,33,33,34,31,34,34,34,31,33,30,5,49,2.8729929924,8.2540887344,-0.1680924592,0.8452756776,0.1547243224
6493.jpg,7,4,3,5,5,4,5,4,5,6,1,3,-1.3949454725,1.9458728712,-0.5601135323,0.5711442169,0.4288557831
6494.jpg,28,30,27,28,28,33,28,30,29,28,6,64,1.1471157074,1.3158744462,-0.020477335,0.9797309018,0.0202690982
6495.jpg,31,31,27,35,28,30,38,36,32,20,5,45,11.9583199024,143.0014148887,-3.1801321801,0.0415801587,0.9584198413
6496.jpg,19,23,21,20,21,23,21,19,21,25,3,21,-4.1807081699,17.4783208022,-0.8397223597,0.4318304003,0.5681695997
6497.jpg,29,31,26,29,29,26,32,26,29,25,5,43,3.5692155361,12.7392995433,-0.2979529248,0.7423362846,0.2576637154
6498.jpg,39,23,25,33,32,45,38,18,32,42,8,140,-10.348937273,107.100502681,-0.7630542082,0.4662402554,0.5337597446
6499.jpg,24,23,21,20,21,20,22,20,21,27,3,22,-5.6290860176,31.6866093937,-1.4576376992,0.2327855352,0.7672144648
6500.jpg,37,47,44,38,43,43,44,42,42,44,5,45,-1.7704415321,3.1344632187,-0.0689706851,0.9333540408,0.0666459592
6501.jpg,60,58,54,58,51,56,57,59,57,65,8,134,-8.4245223999,70.9725776662,-0.5307241427,0.58817889,0.41182111
6502.jpg,28,31,20,17,25,21,19,20,23,9,2,6,13.6495258808,186.3095567711,-29.0366328935,2.4521699230988E-013,1
6503.jpg,25,29,30,35,30,27,27,29,29,28,4,33,0.923504591,0.8528607296,-0.0255080964,0.9748144865,0.0251855135
6504.jpg,36,42,41,36,35,30,31,40,36,51,6,81,-14.605232954,213.3128296414,-2.6287335844,0.0721698014,0.9278301986
6505.jpg,31,36,35,33,31,35,34,32,33,37,5,42,-3.7039244175,13.7190560905,-0.3251346389,0.7224300799,0.2775699201
6506.jpg,25,24,27,24,23,25,23,24,24,23,3,23,1.4521808624,2.1088292572,-0.0935996386,0.9106472773,0.0893527227
6507.jpg,34,36,30,30,35,33,36,39,34,22,5,41,12.0590901375,145.4216549441,-3.5809211426,0.0278500326,0.9721499674
6508.jpg,25,25,27,26,27,27,28,28,27,28,3,23,-1.285677433,1.6529664617,-0.0731967506,0.9294179485,0.0705820515
6509.jpg,24,33,25,36,26,24,25,22,27,25,3,24,1.7884914875,3.1987018009,-0.1333604204,0.8751496134,0.1248503866
6510.jpg,26,24,24,24,22,22,26,23,24,32,5,58,-7.9331276417,62.9345141791,-1.0786463993,0.3400555136,0.6599444864
6511.jpg,35,39,38,37,38,39,38,39,38,44,5,52,-6.0854501724,37.0327038011,-0.7138520348,0.4897540098,0.5102459902
6512.jpg,53,48,47,50,50,52,50,51,50,54,7,93,-4.0801200867,16.6473799217,-0.1789851052,0.8361183531,0.1638816469
6513.jpg,30,38,38,42,43,45,44,27,38,35,5,46,3.4657278061,12.0112692259,-0.2627522006,0.7689324147,0.2310675853
6514.jpg,26,26,31,28,28,26,30,29,28,30,7,91,-1.9566776753,3.8285875249,-0.0420916097,0.9587819428,0.0412180572
