Image,Predicted Age1,Predicted Age2,Predicted Age3,Predicted Age4,Predicted Age5,Predicted Age6,Predicted Age7,Predicted Age8,Average,Target_Age,Total_Sigma
7176.jpg,32 ,38 ,37 ,38 ,33 ,6,35 ,31 ,,8,10.7482
7177.jpg,38 ,31 ,30 ,29 ,29 ,31,36 ,36 ,,28,32.8941
7178.jpg,10 ,6 ,4 ,11 ,12 ,33,3 ,5 ,,34,62.2639
7179.jpg,37 ,39 ,42 ,41 ,38 ,5,39 ,45 ,,1,0.4654
7180.jpg,27 ,28 ,25 ,26 ,23 ,42,21 ,28 ,,40,45.5972
7181.jpg,24 ,25 ,23 ,26 ,26 ,23,23 ,25 ,,28,24.9876
7182.jpg,3 ,5 ,4 ,1 ,4 ,22,3 ,4 ,,25,26.206
7183.jpg,30 ,50 ,45 ,46 ,45 ,4,53 ,46 ,,3,2.0907
7184.jpg,38 ,54 ,52 ,57 ,49 ,46,61 ,59 ,,53,261.0441
7185.jpg,5 ,3 ,2 ,1 ,2 ,58,2 ,2 ,,66,50.1943
7186.jpg,28 ,30 ,26 ,30 ,26 ,4,27 ,26 ,,2,0.8324
7187.jpg,31 ,27 ,32 ,27 ,27 ,30,24 ,28 ,,23,18.2354
7188.jpg,40 ,43 ,37 ,41 ,39 ,30,41 ,42 ,,23,42.4089
7189.jpg,22 ,32 ,30 ,31 ,38 ,40,33 ,33 ,,38,65.5291
7190.jpg,16 ,8 ,8 ,10 ,8 ,28,9 ,13 ,,22,15.7133
7191.jpg,25 ,27 ,27 ,23 ,22 ,13,23 ,26 ,,10,7.3795
7192.jpg,26 ,28 ,25 ,25 ,24 ,27,28 ,24 ,,25,13.6596
7193.jpg,16 ,17 ,21 ,21 ,16 ,27,16 ,19 ,,21,14.2001
7194.jpg,28 ,29 ,29 ,26 ,26 ,19,27 ,28 ,,18,21.2807
7195.jpg,16 ,20 ,9 ,14 ,23 ,28,18 ,20 ,,29,39.8685
7196.jpg,23 ,23 ,21 ,21 ,16 ,21,16 ,24 ,,21,10.9917
7197.jpg,58 ,64 ,65 ,66 ,71 ,21,68 ,71 ,,24,30.6501
7198.jpg,25 ,23 ,21 ,22 ,26 ,68,20 ,26 ,,80,116.6022
7199.jpg,5 ,6 ,2 ,2 ,2 ,21,4 ,9 ,,17,12.4839
7200.jpg,8 ,6 ,4 ,7 ,6 ,4,5 ,6 ,,1,0.2285
7201.jpg,32 ,31 ,38 ,36 ,30 ,6,31 ,34 ,,4,1.9956
7202.jpg,32 ,32 ,32 ,34 ,35 ,34,33 ,33 ,,36,79.9903
7203.jpg,54 ,58 ,43 ,54 ,49 ,35,52 ,34 ,,41,41.4054
7204.jpg,48 ,47 ,50 ,42 ,46 ,55,50 ,48 ,,80,177.695
7205.jpg,13 ,15 ,8 ,19 ,17 ,44,21 ,18 ,,44,99.9503
7207.jpg,23 ,23 ,24 ,23 ,22 ,15,23 ,24 ,,11,4.9799
7208.jpg,33 ,39 ,34 ,37 ,47 ,21,44 ,38 ,,20,24.3024
7209.jpg,63 ,69 ,63 ,69 ,60 ,44,70 ,65 ,,30,67.5266
7210.jpg,3 ,2 ,2 ,1 ,2 ,63,2 ,1 ,,69,142.3116
7211.jpg,31 ,30 ,31 ,34 ,31 ,1,43 ,31 ,,1,0.5443
7212.jpg,31 ,28 ,30 ,28 ,28 ,36,29 ,29 ,,22,36.5464
7213.jpg,26 ,26 ,26 ,26 ,26 ,30,24 ,25 ,,26,47.7659
7214.jpg,79 ,78 ,80 ,77 ,81 ,27,80 ,78 ,,24,13.5778
7215.jpg,35 ,37 ,38 ,49 ,46 ,76,30 ,34 ,,85,97.5253
7216.jpg,11 ,12 ,11 ,7 ,7 ,31,7 ,8 ,,56,46.5274
7217.jpg,20 ,21 ,22 ,21 ,13 ,6,14 ,19 ,,6,4.8601
7218.jpg,32 ,32 ,31 ,30 ,36 ,23,34 ,35 ,,14,27.2036
7219.jpg,22 ,17 ,19 ,19 ,22 ,30,18 ,23 ,,32,160.5628
7220.jpg,23 ,22 ,24 ,27 ,22 ,20,30 ,23 ,,24,57.6357
7221.jpg,41 ,46 ,45 ,44 ,42 ,27,42 ,47 ,,33,37.8203
7222.jpg,13 ,8 ,9 ,10 ,10 ,46,14 ,14 ,,53,90.714
7223.jpg,36 ,37 ,52 ,34 ,53 ,11,38 ,49 ,,23,37.0249
7224.jpg,26 ,24 ,27 ,26 ,30 ,30,26 ,25 ,,30,37.1039
7225.jpg,39 ,42 ,38 ,42 ,44 ,27,42 ,45 ,,24,15.0138
7226.jpg,26 ,30 ,29 ,28 ,32 ,44,32 ,23 ,,42,101.4517
7227.jpg,15 ,11 ,8 ,7 ,14 ,35,10 ,8 ,,22,28.7995
7228.jpg,35 ,41 ,31 ,33 ,34 ,10,42 ,34 ,,10,7.0042
7229.jpg,22 ,25 ,26 ,22 ,21 ,42,23 ,25 ,,39,51.669
7230.jpg,22 ,26 ,44 ,58 ,31 ,21,27 ,14 ,,26,22.8333
7231.jpg,32 ,34 ,29 ,22 ,41 ,33,26 ,28 ,,5,4.5602
7232.jpg,31 ,34 ,34 ,35 ,33 ,32,34 ,35 ,,38,32.7716
7233.jpg,11 ,43 ,47 ,11 ,50 ,32,49 ,28 ,,33,44.3708
7234.jpg,44 ,44 ,40 ,42 ,45 ,53,42 ,47 ,,55,174.1454
7235.jpg,22 ,12 ,9 ,10 ,12 ,41,23 ,19 ,,43,73.9839
7236.jpg,32 ,29 ,31 ,33 ,29 ,45,34 ,29 ,,5,0.485
7237.jpg,29 ,34 ,35 ,32 ,27 ,30,45 ,26 ,,27,22.2206
7238.jpg,34 ,36 ,35 ,38 ,35 ,23,40 ,36 ,,40,98.1213
7239.jpg,29 ,32 ,34 ,29 ,31 ,36,32 ,30 ,,38,83.8338
7240.jpg,45 ,50 ,59 ,57 ,59 ,33,58 ,65 ,,32,105.097
7241.jpg,21 ,22 ,30 ,47 ,37 ,60,12 ,14 ,,78,84.7568
7242.jpg,4 ,2 ,2 ,1 ,1 ,35,3 ,2 ,,23,35.5267
7243.jpg,22 ,17 ,21 ,22 ,19 ,2,21 ,21 ,,1,0.4383
7244.jpg,37 ,38 ,29 ,35 ,36 ,22,33 ,35 ,,16,6.2792
7245.jpg,41 ,37 ,41 ,42 ,39 ,37,41 ,48 ,,38,50.3379
7246.jpg,28 ,31 ,30 ,29 ,30 ,43,28 ,29 ,,53,82.3199
7247.jpg,27 ,27 ,30 ,29 ,24 ,32,26 ,23 ,,36,51.1637
7248.jpg,51 ,46 ,46 ,48 ,45 ,27,46 ,47 ,,22,28.5785
7249.jpg,34 ,33 ,38 ,32 ,35 ,44,35 ,30 ,,48,69.9945
7250.jpg,48 ,54 ,51 ,50 ,53 ,36,49 ,50 ,,27,24.3158
7251.jpg,5 ,3 ,4 ,5 ,6 ,52,4 ,4 ,,56,70.7298
7252.jpg,4 ,2 ,2 ,2 ,2 ,3,1 ,2 ,,1,0.8864
7253.jpg,76 ,75 ,77 ,74 ,78 ,2,79 ,75 ,,1,0.45
7254.jpg,35 ,39 ,41 ,36 ,36 ,74,44 ,40 ,,81,135.8795
7255.jpg,26 ,26 ,26 ,23 ,23 ,39,24 ,21 ,,41,55.4583
7256.jpg,11 ,18 ,10 ,8 ,10 ,20,9 ,10 ,,15,9.6524
7257.jpg,7 ,3 ,6 ,5 ,5 ,12,5 ,4 ,,7,5.2476
7258.jpg,50 ,45 ,44 ,49 ,49 ,3,46 ,44 ,,4,2.6036
7259.jpg,5 ,5 ,4 ,11 ,3 ,48,5 ,2 ,,49,77.2742
7260.jpg,31 ,34 ,28 ,31 ,31 ,3,33 ,30 ,,3,1.0168
7261.jpg,30 ,36 ,39 ,44 ,9 ,30,29 ,34 ,,36,74.8429
7262.jpg,23 ,21 ,23 ,21 ,22 ,26,23 ,24 ,,44,83.4477
7263.jpg,28 ,27 ,29 ,28 ,26 ,24,28 ,28 ,,18,10.1446
7264.jpg,34 ,33 ,42 ,47 ,40 ,27,41 ,47 ,,20,21.1488
7265.jpg,33 ,34 ,34 ,34 ,31 ,47,33 ,31 ,,56,74.3878
7266.jpg,29 ,29 ,31 ,30 ,30 ,39,29 ,33 ,,40,69.1045
7267.jpg,23 ,27 ,24 ,23 ,25 ,29,22 ,21 ,,27,21.669
7268.jpg,13 ,2 ,6 ,6 ,14 ,25,5 ,5 ,,20,35.3075
7269.jpg,22 ,22 ,21 ,25 ,20 ,13,23 ,24 ,,7,2.0687
7270.jpg,32 ,29 ,27 ,28 ,32 ,21,29 ,28 ,,25,43.979
7271.jpg,4 ,2 ,1 ,3 ,3 ,29,5 ,2 ,,32,47.2768
7272.jpg,32 ,35 ,32 ,34 ,32 ,3,31 ,34 ,,2,0.9418
7273.jpg,11 ,7 ,22 ,22 ,30 ,32,9 ,7 ,,31,27.8407
7274.jpg,26 ,28 ,26 ,28 ,27 ,9,25 ,26 ,,10,8.4602
7275.jpg,41 ,51 ,57 ,47 ,54 ,28,50 ,52 ,,29,43.4156
7276.jpg,33 ,65 ,57 ,41 ,42 ,50,35 ,58 ,,61,71.8186
7277.jpg,36 ,37 ,38 ,35 ,35 ,62,36 ,37 ,,41,55.9238
7278.jpg,70 ,63 ,71 ,62 ,66 ,40,63 ,62 ,,34,72.705
7279.jpg,33 ,37 ,37 ,33 ,36 ,61,34 ,37 ,,74,84.5996
7280.jpg,29 ,31 ,33 ,33 ,32 ,36,33 ,35 ,,31,47.2022
7281.jpg,25 ,26 ,27 ,29 ,25 ,32,25 ,28 ,,24,23.55
7282.jpg,25 ,29 ,27 ,26 ,26 ,24,26 ,27 ,,21,18.2091
7283.jpg,28 ,28 ,28 ,28 ,25 ,29,25 ,28 ,,28,61.9961
7284.jpg,35 ,35 ,36 ,35 ,36 ,28,38 ,36 ,,23,18.8
7285.jpg,29 ,29 ,33 ,29 ,29 ,38,27 ,33 ,,33,60.4918
7286.jpg,32 ,23 ,44 ,34 ,37 ,34,29 ,33 ,,35,36.4114
7289.jpg,27 ,27 ,28 ,28 ,26 ,36,26 ,27 ,,25,26.8934
7290.jpg,29 ,28 ,30 ,28 ,32 ,28,27 ,30 ,,23,27.3296
7291.jpg,25 ,24 ,25 ,26 ,26 ,30,23 ,26 ,,4,1.4609
7292.jpg,28 ,30 ,28 ,30 ,26 ,27,27 ,29 ,,28,47.4
7293.jpg,53 ,53 ,52 ,57 ,55 ,29,57 ,58 ,,33,58.7535
7294.jpg,39 ,52 ,53 ,35 ,27 ,54,41 ,43 ,,63,68.1884
7295.jpg,58 ,57 ,54 ,53 ,54 ,35,56 ,49 ,,26,25.2535
7296.jpg,5 ,5 ,7 ,4 ,6 ,56,5 ,7 ,,63,110.6039
7297.jpg,12 ,17 ,14 ,18 ,15 ,6,15 ,13 ,,5,3.3888
7298.jpg,32 ,35 ,32 ,33 ,31 ,21,34 ,30 ,,22,15.8133
7299.jpg,27 ,25 ,25 ,24 ,27 ,30,27 ,27 ,,22,25.7147
7300.jpg,6 ,4 ,2 ,3 ,3 ,25,2 ,2 ,,23,19.3199
7301.jpg,25 ,25 ,28 ,24 ,23 ,2,27 ,28 ,,2,0.5996
7302.jpg,3 ,3 ,2 ,2 ,5 ,26,5 ,2 ,,27,30.3878
7304.jpg,29 ,31 ,27 ,29 ,29 ,2,27 ,26 ,,3,0.626
7305.jpg,25 ,24 ,25 ,23 ,25 ,29,23 ,23 ,,27,35.261
7306.jpg,21 ,26 ,20 ,21 ,22 ,22,25 ,25 ,,28,48.8
7307.jpg,27 ,22 ,26 ,20 ,26 ,25,29 ,25 ,,18,18.572
7308.jpg,17 ,2 ,3 ,5 ,2 ,23,4 ,2 ,,21,16.5042
7309.jpg,22 ,23 ,22 ,23 ,22 ,3,22 ,24 ,,3,2.4568
7310.jpg,36 ,41 ,33 ,38 ,37 ,22,37 ,37 ,,24,25.9058
7311.jpg,32 ,34 ,35 ,32 ,31 ,36,33 ,34 ,,37,114.4458
7312.jpg,30 ,41 ,29 ,35 ,32 ,33,25 ,36 ,,32,43.2491
7313.jpg,28 ,26 ,27 ,28 ,26 ,34,26 ,26 ,,50,94.6535
7314.jpg,29 ,32 ,30 ,29 ,28 ,27,29 ,30 ,,28,21.2535
7315.jpg,27 ,31 ,38 ,28 ,35 ,30,37 ,36 ,,33,66.1486
7316.jpg,3 ,3 ,3 ,5 ,6 ,29,5 ,2 ,,43,99.9501
7317.jpg,30 ,33 ,32 ,36 ,28 ,4,32 ,32 ,,4,2.8269
7318.jpg,26 ,24 ,22 ,29 ,22 ,30,22 ,22 ,,27,27.8843
7319.jpg,40 ,29 ,40 ,39 ,43 ,24,31 ,40 ,,35,41.1759
7320.jpg,8 ,6 ,7 ,6 ,7 ,32,6 ,8 ,,36,36.1953
7321.jpg,32 ,34 ,32 ,36 ,34 ,5,36 ,34 ,,5,2.1053
7322.jpg,39 ,36 ,43 ,41 ,29 ,34,34 ,39 ,,40,78.2881
7323.jpg,33 ,37 ,36 ,41 ,37 ,35,37 ,34 ,,37,43.2922
7324.jpg,29 ,31 ,27 ,30 ,26 ,33,29 ,17 ,,49,163.2978
7326.jpg,27 ,27 ,29 ,25 ,24 ,27,32 ,26 ,,9,11.5371
7327.jpg,27 ,25 ,25 ,24 ,24 ,24,26 ,25 ,,21,40.018
7328.jpg,21 ,23 ,10 ,26 ,19 ,27,14 ,19 ,,27,49.1229
7329.jpg,40 ,40 ,39 ,41 ,41 ,10,40 ,43 ,,25,53.5227
7330.jpg,29 ,28 ,35 ,29 ,32 ,43,30 ,30 ,,42,68.1496
7331.jpg,26 ,13 ,40 ,32 ,41 ,29,46 ,21 ,,28,79.9778
7332.jpg,6 ,8 ,6 ,6 ,8 ,32,7 ,3 ,,2,0.9917
7333.jpg,25 ,24 ,24 ,23 ,23 ,7,22 ,24 ,,7,6.2959
7334.jpg,3 ,1 ,2 ,2 ,2 ,22,2 ,2 ,,20,33.8172
7335.jpg,33 ,38 ,37 ,34 ,35 ,2,29 ,41 ,,2,1.6279
7336.jpg,28 ,34 ,28 ,31 ,27 ,38,32 ,27 ,,39,54.7548
7337.jpg,49 ,49 ,49 ,51 ,45 ,28,49 ,49 ,,26,19.9778
7338.jpg,33 ,35 ,38 ,36 ,33 ,48,35 ,33 ,,52,86.7061
7339.jpg,56 ,56 ,55 ,57 ,56 ,32,55 ,55 ,,29,45.0256
7340.jpg,29 ,33 ,26 ,31 ,33 ,55,28 ,26 ,,54,53.3517
7341.jpg,29 ,22 ,30 ,29 ,22 ,27,27 ,27 ,,28,44.5312
7342.jpg,32 ,32 ,30 ,33 ,30 ,24,31 ,30 ,,39,56.8363
7343.jpg,37 ,38 ,39 ,36 ,38 ,31,35 ,33 ,,28,43.0706
7344.jpg,2 ,1 ,1 ,1 ,2 ,30,1 ,1 ,,33,83.856
7345.jpg,33 ,37 ,41 ,38 ,42 ,2,38 ,37 ,,1,0.4383
7346.jpg,26 ,27 ,27 ,27 ,26 ,46,29 ,25 ,,28,32.8389
7347.jpg,24 ,22 ,22 ,22 ,23 ,25,22 ,22 ,,31,60.2104
7348.jpg,5 ,4 ,2 ,3 ,2 ,18,2 ,3 ,,23,14.4501
7349.jpg,15 ,27 ,11 ,6 ,9 ,3,26 ,29 ,,4,2.7085
7350.jpg,24 ,13 ,30 ,23 ,25 ,11,23 ,20 ,,6,6.2906
7351.jpg,25 ,27 ,26 ,26 ,26 ,16,26 ,28 ,,12,0
7352.jpg,31 ,28 ,28 ,26 ,27 ,24,29 ,29 ,,20,24.0111
7353.jpg,3 ,2 ,1 ,3 ,4 ,28,3 ,1 ,,27,83.9869
7354.jpg,25 ,26 ,23 ,26 ,22 ,2,24 ,27 ,,2,0.1928
7355.jpg,19 ,17 ,16 ,27 ,10 ,22,12 ,17 ,,26,35.1269
7356.jpg,9 ,5 ,4 ,3 ,5 ,20,7 ,3 ,,6,4.1773
7357.jpg,53 ,54 ,53 ,51 ,53 ,4,53 ,50 ,,4,1.3133
7358.jpg,35 ,36 ,31 ,34 ,31 ,54,38 ,33 ,,53,108.6039
7359.jpg,39 ,38 ,44 ,54 ,50 ,34,51 ,50 ,,28,77.5253
7360.jpg,26 ,17 ,21 ,24 ,22 ,51,27 ,40 ,,74,80.405
7361.jpg,27 ,25 ,28 ,21 ,29 ,25,27 ,28 ,,18,118.9423
7362.jpg,21 ,18 ,27 ,29 ,31 ,31,19 ,28 ,,17,22.1233
7363.jpg,6 ,5 ,5 ,5 ,4 ,25,3 ,5 ,,26,59.7817
7364.jpg,67 ,66 ,66 ,66 ,69 ,4,73 ,68 ,,4,3.3199
7365.jpg,31 ,32 ,34 ,38 ,37 ,68,29 ,35 ,,71,44.4839
7366.jpg,28 ,28 ,29 ,30 ,28 ,38,28 ,29 ,,5,3.855
7367.jpg,29 ,29 ,27 ,38 ,33 ,29,27 ,35 ,,25,20.8269
7368.jpg,37 ,40 ,38 ,41 ,38 ,28,39 ,39 ,,38,109.3532
7369.jpg,44 ,40 ,41 ,40 ,40 ,40,38 ,38 ,,44,83.4819
7370.jpg,57 ,55 ,53 ,55 ,55 ,44,57 ,54 ,,33,78.9335
7371.jpg,19 ,10 ,11 ,35 ,14 ,56,5 ,10 ,,63,93.385
7372.jpg,25 ,27 ,26 ,26 ,25 ,7,26 ,26 ,,46,131.2535
7373.jpg,49 ,45 ,50 ,45 ,46 ,24,47 ,46 ,,24,26.1723
7374.jpg,54 ,56 ,54 ,54 ,56 ,41,58 ,55 ,,42,74.2881
7375.jpg,53 ,56 ,57 ,53 ,55 ,53,55 ,56 ,,63,88.7509
7376.jpg,26 ,29 ,24 ,29 ,22 ,55,27 ,27 ,,57,71.5693
7377.jpg,56 ,58 ,59 ,61 ,60 ,28,57 ,61 ,,30,54.9377
7378.jpg,28 ,25 ,26 ,31 ,18 ,56,32 ,26 ,,59,98.3934
7379.jpg,35 ,36 ,36 ,35 ,36 ,39,34 ,35 ,,37,72.9687
7380.jpg,17 ,6 ,12 ,4 ,5 ,38,3 ,4 ,,34,32.0997
7381.jpg,6 ,6 ,5 ,8 ,8 ,3,6 ,6 ,,2,0.7948
7382.jpg,26 ,26 ,19 ,21 ,26 ,7,24 ,26 ,,6,5.555
7383.jpg,32 ,25 ,32 ,29 ,29 ,27,30 ,27 ,,28,65.3807
7384.jpg,28 ,34 ,28 ,29 ,29 ,28,31 ,33 ,,26,49.3044
7385.jpg,52 ,53 ,51 ,50 ,48 ,31,51 ,55 ,,44,63.6055
7386.jpg,30 ,34 ,31 ,33 ,32 ,54,35 ,36 ,,51,135.6765
7387.jpg,23 ,49 ,22 ,45 ,12 ,36,57 ,13 ,,38,325.1072
7388.jpg,28 ,30 ,29 ,20 ,28 ,55,33 ,28 ,,74,115.7896
7389.jpg,51 ,55 ,55 ,52 ,54 ,27,50 ,52 ,,26,142.2216
7390.jpg,26 ,21 ,25 ,30 ,25 ,53,28 ,22 ,,70,94.2548
7391.jpg,30 ,29 ,26 ,28 ,30 ,28,28 ,29 ,,23,49.5135
7392.jpg,10 ,9 ,7 ,10 ,10 ,28,14 ,9 ,,30,74.3458
7393.jpg,43 ,61 ,63 ,61 ,63 ,8,61 ,59 ,,6,2.7479
7394.jpg,32 ,35 ,32 ,29 ,33 ,57,32 ,36 ,,72,51.7742
7395.jpg,5 ,6 ,6 ,4 ,8 ,34,12 ,5 ,,31,55.1979
7396.jpg,40 ,35 ,33 ,35 ,34 ,6,35 ,39 ,,4,2.9986
7397.jpg,36 ,41 ,44 ,34 ,40 ,34,40 ,38 ,,25,10.572
7398.jpg,28 ,33 ,33 ,35 ,31 ,43,24 ,34 ,,35,97.286
7399.jpg,25 ,24 ,26 ,27 ,28 ,33,26 ,24 ,,33,64.6022
7400.jpg,20 ,14 ,21 ,20 ,20 ,25,13 ,11 ,,27,22.6981
7401.jpg,26 ,29 ,30 ,29 ,28 ,14,32 ,29 ,,25,59.9388
7402.jpg,8 ,7 ,6 ,5 ,6 ,30,7 ,8 ,,30,52.8064
7403.jpg,3 ,1 ,2 ,2 ,2 ,4,2 ,1 ,,6,0.1928
7404.jpg,39 ,41 ,39 ,37 ,45 ,2,43 ,41 ,,1,0.6101
7405.jpg,39 ,36 ,39 ,36 ,37 ,40,39 ,39 ,,38,74.5208
7406.jpg,71 ,72 ,72 ,68 ,68 ,41,67 ,72 ,,29,38.551
7407.jpg,25 ,41 ,49 ,36 ,34 ,64,32 ,37 ,,55,113.9518
7408.jpg,28 ,29 ,27 ,29 ,26 ,37,28 ,30 ,,33,66.6427
7409.jpg,34 ,37 ,36 ,38 ,37 ,30,35 ,36 ,,33,41.8407
7410.jpg,24 ,23 ,24 ,31 ,25 ,34,13 ,21 ,,38,78.0568
7411.jpg,26 ,29 ,25 ,23 ,23 ,29,26 ,38 ,,25,22.5972
7412.jpg,31 ,32 ,32 ,30 ,18 ,26,21 ,31 ,,28,40.2285
7413.jpg,56 ,56 ,57 ,54 ,55 ,29,55 ,56 ,,26,19.4861
7414.jpg,10 ,14 ,8 ,9 ,7 ,55,8 ,9 ,,65,102.9586
7415.jpg,76 ,77 ,80 ,77 ,79 ,7,79 ,77 ,,7,9.08
7416.jpg,46 ,48 ,57 ,55 ,54 ,75,45 ,56 ,,86,62.6501
7417.jpg,40 ,42 ,44 ,43 ,43 ,57,42 ,43 ,,55,61.8554
7418.jpg,24 ,25 ,28 ,27 ,30 ,42,27 ,29 ,,50,77.8629
7419.jpg,4 ,2 ,2 ,1 ,2 ,31,1 ,1 ,,29,30.8827
7420.jpg,18 ,14 ,15 ,17 ,14 ,1,18 ,23 ,,2,2.217
7421.jpg,28 ,28 ,27 ,28 ,27 ,17,27 ,27 ,,28,42.4986
7422.jpg,32 ,36 ,36 ,36 ,37 ,26,38 ,36 ,,20,17.2255
7423.jpg,52 ,59 ,42 ,57 ,59 ,40,57 ,51 ,,37,50.1723
7424.jpg,13 ,12 ,10 ,20 ,15 ,57,22 ,15 ,,63,66.4484
7425.jpg,43 ,38 ,39 ,41 ,43 ,18,42 ,40 ,,11,4.9963
7426.jpg,38 ,38 ,34 ,34 ,37 ,40,37 ,42 ,,43,126.0997
7427.jpg,30 ,25 ,24 ,23 ,23 ,37,31 ,24 ,,36,34.5817
7428.jpg,4 ,5 ,6 ,6 ,5 ,30,5 ,6 ,,30,137.8817
7429.jpg,42 ,37 ,38 ,35 ,38 ,4,43 ,37 ,,7,4.5166
7430.jpg,30 ,30 ,27 ,33 ,31 ,38,33 ,38 ,,43,83.3338
7431.jpg,39 ,41 ,39 ,42 ,43 ,34,40 ,39 ,,31,56.1219
7432.jpg,24 ,20 ,27 ,28 ,29 ,46,26 ,21 ,,47,43.9474
7433.jpg,61 ,62 ,61 ,62 ,61 ,30,59 ,60 ,,20,10.0774
7434.jpg,37 ,37 ,36 ,30 ,35 ,61,34 ,33 ,,64,49.5281
7435.jpg,23 ,23 ,25 ,25 ,25 ,35,26 ,25 ,,30,52.8989
7436.jpg,54 ,50 ,50 ,49 ,51 ,25,51 ,52 ,,27,26.4615
7437.jpg,28 ,5 ,7 ,4 ,3 ,47,7 ,7 ,,50,95.5266
7438.jpg,49 ,50 ,46 ,51 ,50 ,7,51 ,53 ,,7,5.12
7439.jpg,31 ,43 ,51 ,50 ,37 ,53,56 ,52 ,,52,83.8422
7440.jpg,29 ,41 ,32 ,33 ,28 ,51,32 ,29 ,,49,74.8283
7441.jpg,39 ,39 ,39 ,45 ,43 ,34,41 ,40 ,,29,84.0776
7442.jpg,20 ,26 ,31 ,22 ,30 ,42,35 ,25 ,,33,71.1663
7443.jpg,35 ,40 ,41 ,36 ,40 ,28,36 ,35 ,,29,25.3281
7444.jpg,65 ,76 ,67 ,71 ,73 ,34,70 ,70 ,,39,80.8074
7445.jpg,30 ,30 ,33 ,29 ,29 ,70,27 ,27 ,,85,7.9429
7446.jpg,65 ,60 ,66 ,68 ,61 ,26,61 ,64 ,,32,44.2551
7447.jpg,23 ,21 ,25 ,24 ,22 ,63,22 ,22 ,,71,104.6163
7448.jpg,47 ,46 ,40 ,44 ,44 ,22,42 ,40 ,,36,144.3934
7449.jpg,25 ,23 ,47 ,22 ,52 ,49,23 ,24 ,,37,86.7535
7450.jpg,23 ,24 ,22 ,23 ,23 ,21,20 ,28 ,,32,53.8067
7451.jpg,23 ,41 ,41 ,40 ,47 ,23,63 ,53 ,,28,34.5831
7452.jpg,25 ,24 ,26 ,27 ,26 ,42,26 ,26 ,,45,108.0568
7453.jpg,36 ,48 ,37 ,29 ,40 ,28,29 ,31 ,,23,22.626
7454.jpg,63 ,60 ,62 ,65 ,68 ,40,59 ,63 ,,65,96.6427
7455.jpg,30 ,32 ,32 ,31 ,30 ,62,30 ,30 ,,71,79.5766
7456.jpg,28 ,29 ,33 ,29 ,28 ,30,28 ,29 ,,27,76.4444
7457.jpg,32 ,32 ,34 ,35 ,34 ,31,34 ,31 ,,23,46.9197
7458.jpg,31 ,32 ,33 ,33 ,34 ,35,34 ,33 ,,35,65.8463
7459.jpg,44 ,45 ,44 ,43 ,41 ,37,47 ,43 ,,28,73.407
7460.jpg,30 ,38 ,37 ,36 ,39 ,42,36 ,40 ,,48,112.7679
7461.jpg,42 ,49 ,45 ,40 ,46 ,43,36 ,43 ,,34,29.7531
7462.jpg,36 ,34 ,35 ,36 ,35 ,44,36 ,35 ,,56,126.3537
7463.jpg,40 ,38 ,42 ,37 ,39 ,37,38 ,41 ,,36,25.0577
7464.jpg,4 ,5 ,4 ,4 ,5 ,39,4 ,5 ,,39,112.4287
7465.jpg,35 ,36 ,34 ,37 ,36 ,4,39 ,36 ,,4,2.8323
7466.jpg,16 ,13 ,8 ,7 ,13 ,38,7 ,10 ,,36,37.4227
7467.jpg,35 ,33 ,34 ,36 ,35 ,10,49 ,44 ,,6,4.5831
7468.jpg,28 ,32 ,31 ,33 ,27 ,33,30 ,38 ,,34,43.0817
7469.jpg,29 ,33 ,29 ,32 ,31 ,34,29 ,32 ,,20,17.3148
7470.jpg,13 ,16 ,11 ,12 ,15 ,26,11 ,15 ,,24,44.1219
7471.jpg,4 ,3 ,1 ,2 ,2 ,13,4 ,1 ,,10,6.6163
7472.jpg,29 ,27 ,31 ,30 ,31 ,2,26 ,27 ,,1,0.3324
7473.jpg,10 ,9 ,14 ,8 ,9 ,32,11 ,7 ,,29,45.9882
7474.jpg,7 ,5 ,6 ,6 ,4 ,7,6 ,5 ,,10,13.5858
7475.jpg,22 ,20 ,21 ,21 ,22 ,4,22 ,21 ,,7,4.7479
7476.jpg,4 ,2 ,1 ,2 ,1 ,20,2 ,2 ,,24,15.2199
7477.jpg,20 ,24 ,20 ,20 ,16 ,2,17 ,26 ,,1,0.3769
7478.jpg,31 ,33 ,30 ,30 ,28 ,19,28 ,30 ,,20,18.1125
7479.jpg,5 ,6 ,4 ,7 ,5 ,30,4 ,4 ,,31,36.1773
7480.jpg,25 ,18 ,26 ,18 ,25 ,5,16 ,22 ,,7,6.6496
7481.jpg,24 ,21 ,26 ,24 ,23 ,20,23 ,26 ,,33,56.6654
7482.jpg,22 ,21 ,12 ,23 ,12 ,25,21 ,26 ,,26,40.0868
7483.jpg,31 ,36 ,31 ,34 ,34 ,33,41 ,28 ,,6,3.9391
7484.jpg,36 ,34 ,35 ,34 ,24 ,32,34 ,31 ,,31,51.8892
7485.jpg,31 ,23 ,1 ,2 ,3 ,39,4 ,2 ,,31,38.6501
7486.jpg,29 ,23 ,26 ,25 ,28 ,2,23 ,29 ,,2,0
7487.jpg,35 ,34 ,31 ,31 ,25 ,29,38 ,32 ,,25,44.7521
7488.jpg,26 ,21 ,22 ,21 ,25 ,28,24 ,26 ,,32,33.7576
7489.jpg,33 ,35 ,32 ,34 ,36 ,23,34 ,33 ,,22,38.9155
7490.jpg,30 ,30 ,30 ,35 ,33 ,41,34 ,32 ,,36,124.5111
